,Date,,Price,,Open,,High,,Low,,Vol.,,Change %,
,Nov 21 1999,,222.20,,222.20,,222.20,,222.20,,-,,-0.80%,
,Nov 14 1999,,224.00,,224.00,,224.00,,224.00,,-,,-0.42%,
,Nov 07 1999,,224.95,,224.95,,224.95,,224.95,,-,,0.59%,
,Oct 31 1999,,223.63,,223.63,,223.63,,223.63,,-,,0.92%,
,Oct 24 1999,,221.59,,221.59,,221.59,,221.59,,-,,0.81%,
,Oct 17 1999,,219.81,,219.81,,219.81,,219.81,,-,,0.35%,
,Oct 10 1999,,219.05,,219.05,,219.05,,219.05,,-,,-1.03%,
,Oct 03 1999,,221.32,,221.32,,221.32,,221.32,,-,,-0.22%,
,Sep 26 1999,,221.80,,221.80,,221.80,,221.80,,-,,-0.78%,
,Sep 19 1999,,223.54,,223.54,,223.54,,223.54,,-,,0.42%,
,Sep 12 1999,,222.61,,222.61,,222.61,,222.61,,-,,0.24%,
,Sep 05 1999,,222.08,,222.08,,222.08,,222.08,,-,,-0.21%,
,Aug 29 1999,,222.54,,222.54,,222.54,,222.54,,-,,-0.83%,
,Aug 22 1999,,224.41,,224.41,,224.41,,224.41,,-,,0.19%,
,Aug 15 1999,,223.98,,223.98,,223.98,,223.98,,-,,0.73%,
,Aug 08 1999,,222.36,,222.36,,222.36,,222.36,,-,,0.18%,
,Aug 01 1999,,221.97,,221.97,,221.97,,221.97,,-,,-0.88%,
,Jul 25 1999,,223.94,,223.94,,223.94,,223.94,,-,,-0.41%,
,Jul 18 1999,,224.86,,224.86,,224.86,,224.86,,-,,0.66%,
,Jul 11 1999,,223.38,,223.38,,223.38,,223.38,,-,,-0.17%,
,Jul 04 1999,,223.77,,223.77,,223.77,,223.77,,-,,-0.51%,
,Jun 27 1999,,224.91,,224.91,,224.91,,224.91,,-,,-0.03%,
,Jun 20 1999,,224.97,,224.97,,224.97,,224.97,,-,,-1.53%,
,Jun 13 1999,,228.46,,228.46,,228.46,,228.46,,-,,0.53%,
,Jun 06 1999,,227.26,,227.26,,227.26,,227.26,,-,,-0.35%,
,May 30 1999,,228.06,,228.06,,228.06,,228.06,,-,,-0.83%,
,May 23 1999,,229.98,,229.98,,229.98,,229.98,,-,,-0.03%,
,May 16 1999,,230.05,,230.05,,230.05,,230.05,,-,,-0.36%,
,May 09 1999,,230.87,,230.87,,230.87,,230.87,,-,,0.21%,
,May 02 1999,,230.39,,230.39,,230.39,,230.39,,-,,-0.56%,
,Apr 25 1999,,231.69,,231.69,,231.69,,231.69,,-,,0.29%,
,Apr 18 1999,,231.01,,231.01,,231.01,,231.01,,-,,0.29%,
,Apr 11 1999,,230.35,,230.35,,230.35,,230.35,,-,,-0.19%,
,Apr 04 1999,,230.80,,230.80,,230.80,,230.80,,-,,0.77%,
,Mar 28 1999,,229.03,,229.03,,229.03,,229.03,,-,,0.32%,
,Mar 21 1999,,228.31,,228.31,,228.31,,228.31,,-,,-0.21%,
,Mar 14 1999,,228.79,,228.79,,228.79,,228.79,,-,,0.43%,
,Mar 07 1999,,227.80,,227.80,,227.80,,227.80,,-,,0.75%,
,Feb 28 1999,,226.10,,226.10,,226.10,,226.10,,-,,-0.39%,
,Feb 21 1999,,226.98,,226.98,,226.98,,226.98,,-,,-0.43%,
,Feb 14 1999,,227.96,,227.96,,227.96,,227.96,,-,,-0.45%,
,Feb 07 1999,,228.98,,228.98,,228.98,,228.98,,-,,0.14%,
,Jan 31 1999,,228.67,,228.67,,228.67,,228.67,,-,,-0.56%,
,Jan 24 1999,,229.95,,229.95,,229.95,,229.95,,-,,0.10%,
,Jan 17 1999,,229.73,,229.73,,229.73,,229.73,,-,,0.13%,
,Jan 10 1999,,229.43,,229.43,,229.43,,229.43,,-,,0.49%,
,Jan 03 1999,,228.31,,228.31,,228.31,,228.31,,-,,0.70%,
,Dec 27 1998,,226.72,,226.72,,226.72,,226.72,,-,,0.24%,
,Dec 20 1998,,226.17,,226.17,,226.17,,226.17,,-,,-0.24%,
,Dec 13 1998,,226.71,,226.71,,226.71,,226.71,,-,,-0.22%,
,Dec 06 1998,,227.21,,227.21,,227.21,,227.21,,-,,0.61%,
,Nov 29 1998,,225.84,,225.84,,225.84,,225.84,,-,,0.50%,
,Nov 22 1998,,224.71,,224.71,,224.71,,224.71,,-,,0.45%,
,Nov 15 1998,,223.71,,223.71,,223.71,,223.71,,-,,0.62%,
,Nov 08 1998,,222.33,,222.33,,222.33,,222.33,,-,,0.15%,
,Nov 01 1998,,221.99,,221.99,,221.99,,221.99,,-,,-0.24%,
,Oct 25 1998,,222.53,,222.53,,222.53,,222.53,,-,,0.09%,
,Oct 18 1998,,222.33,,222.33,,222.33,,222.33,,-,,-0.11%,
,Oct 11 1998,,222.57,,222.57,,222.57,,222.57,,-,,0.98%,
,Oct 04 1998,,220.42,,220.42,,220.42,,220.42,,-,,-1.74%,
,Sep 27 1998,,224.33,,224.33,,224.33,,224.33,,-,,0.74%,
,Sep 20 1998,,222.69,,222.69,,222.69,,222.69,,-,,0.26%,
,Sep 13 1998,,222.12,,222.12,,222.12,,222.12,,-,,-0.19%,
,Sep 06 1998,,222.54,,222.54,,222.54,,222.54,,-,,1.26%,
,Aug 30 1998,,219.78,,219.78,,219.78,,219.78,,-,,-0.32%,
,Aug 23 1998,,220.49,,220.49,,220.49,,220.49,,-,,0.83%,
,Aug 16 1998,,218.68,,218.68,,218.68,,218.68,,-,,0.98%,
,Aug 09 1998,,216.55,,216.55,,216.55,,216.55,,-,,0.42%,
,Aug 02 1998,,215.65,,215.65,,215.65,,215.65,,-,,0.40%,
,Jul 26 1998,,214.80,,214.80,,214.80,,214.80,,-,,0.19%,
,Jul 19 1998,,214.39,,214.39,,214.39,,214.39,,-,,0.17%,
,Jul 12 1998,,214.03,,214.03,,214.03,,214.03,,-,,-0.05%,
,Jul 05 1998,,214.13,,214.13,,214.13,,214.13,,-,,0.30%,
,Jun 28 1998,,213.50,,213.50,,213.50,,213.50,,-,,0.22%,
,Jun 21 1998,,213.03,,213.03,,213.03,,213.03,,-,,0.36%,
,Jun 14 1998,,212.27,,212.27,,212.27,,212.27,,-,,-0.13%,
,Jun 07 1998,,212.54,,212.54,,212.54,,212.54,,-,,0.52%,
,May 31 1998,,211.44,,211.44,,211.44,,211.44,,-,,0.03%,
,May 24 1998,,211.38,,211.38,,211.38,,211.38,,-,,0.38%,
,May 17 1998,,210.58,,210.58,,210.58,,210.58,,-,,0.39%,
,May 10 1998,,209.76,,209.76,,209.76,,209.76,,-,,-0.00%,
,May 03 1998,,209.77,,209.77,,209.77,,209.77,,-,,0.46%,
,Apr 26 1998,,208.80,,208.80,,208.80,,208.80,,-,,-0.45%,
,Apr 19 1998,,209.74,,209.74,,209.74,,209.74,,-,,-0.20%,
,Apr 12 1998,,210.15,,210.15,,210.15,,210.15,,-,,0.04%,
,Apr 05 1998,,210.06,,210.06,,210.06,,210.06,,-,,0.05%,
,Mar 29 1998,,209.95,,209.95,,209.95,,209.95,,-,,0.11%,
,Mar 22 1998,,209.72,,209.72,,209.72,,209.72,,-,,0.04%,
,Mar 15 1998,,209.63,,209.63,,209.63,,209.63,,-,,-0.06%,
,Mar 08 1998,,209.76,,209.76,,209.76,,209.76,,-,,0.72%,
,Mar 01 1998,,208.26,,208.26,,208.26,,208.26,,-,,-0.34%,
,Feb 22 1998,,208.97,,208.97,,208.97,,208.97,,-,,0.23%,
,Feb 15 1998,,208.50,,208.50,,208.50,,208.50,,-,,0.10%,
,Feb 08 1998,,208.29,,208.29,,208.29,,208.29,,-,,0.71%,
,Feb 01 1998,,206.83,,206.83,,206.83,,206.83,,-,,-0.18%,
,Jan 25 1998,,207.20,,207.20,,207.20,,207.20,,-,,0.50%,
,Jan 18 1998,,206.17,,206.17,,206.17,,206.17,,-,,-0.12%,
,Jan 11 1998,,206.42,,206.42,,206.42,,206.42,,-,,0.15%,
,Jan 04 1998,,206.11,,206.11,,206.11,,206.11,,-,,1.35%,
,Dec 28 1997,,203.37,,203.37,,203.37,,203.37,,-,,-0.48%,
,Dec 21 1997,,204.36,,204.36,,204.36,,204.36,,-,,0.29%,
,Dec 14 1997,,203.77,,203.77,,203.77,,203.77,,-,,0.41%,
,Dec 07 1997,,202.93,,202.93,,202.93,,202.93,,-,,0.51%,
,Nov 30 1997,,201.90,,201.90,,201.90,,201.90,,-,,0.34%,
,Nov 23 1997,,201.22,,201.22,,201.22,,201.22,,-,,0.28%,
,Nov 16 1997,,200.65,,200.65,,200.65,,200.65,,-,,0.33%,
,Nov 09 1997,,199.99,,199.99,,199.99,,199.99,,-,,0.11%,
,Nov 02 1997,,199.77,,199.77,,199.77,,199.77,,-,,0.05%,
,Oct 26 1997,,199.67,,199.67,,199.67,,199.67,,-,,0.69%,
,Oct 19 1997,,198.30,,198.30,,198.30,,198.30,,-,,0.08%,
,Oct 12 1997,,198.15,,198.15,,198.15,,198.15,,-,,-0.34%,
,Oct 05 1997,,198.82,,198.82,,198.82,,198.82,,-,,-0.85%,
,Sep 28 1997,,200.53,,200.53,,200.53,,200.53,,-,,0.28%,
,Sep 21 1997,,199.97,,199.97,,199.97,,199.97,,-,,-0.01%,
,Sep 14 1997,,200.00,,200.00,,200.00,,200.00,,-,,0.38%,
,Sep 07 1997,,199.24,,199.24,,199.24,,199.24,,-,,0.24%,
,Aug 31 1997,,198.76,,198.76,,198.76,,198.76,,-,,0.05%,
,Aug 24 1997,,198.66,,198.66,,198.66,,198.66,,-,,0.14%,
,Aug 17 1997,,198.39,,198.39,,198.39,,198.39,,-,,0.06%,
,Aug 10 1997,,198.28,,198.28,,198.28,,198.28,,-,,0.15%,
,Aug 03 1997,,197.98,,197.98,,197.98,,197.98,,-,,-0.54%,
,Jul 27 1997,,199.05,,199.05,,199.05,,199.05,,-,,0.11%,
,Jul 20 1997,,198.83,,198.83,,198.83,,198.83,,-,,-0.19%,
,Jul 13 1997,,199.20,,199.20,,199.20,,199.20,,-,,-0.05%,
,Jul 06 1997,,199.29,,199.29,,199.29,,199.29,,-,,0.25%,
,Jun 29 1997,,198.79,,198.79,,198.79,,198.79,,-,,0.34%,
,Jun 22 1997,,198.11,,198.11,,198.11,,198.11,,-,,0.46%,
,Jun 15 1997,,197.20,,197.20,,197.20,,197.20,,-,,-0.02%,
,Jun 08 1997,,197.24,,197.24,,197.24,,197.24,,-,,0.46%,
,Jun 01 1997,,196.33,,196.33,,196.33,,196.33,,-,,0.68%,
,May 25 1997,,195.01,,195.01,,195.01,,195.01,,-,,-0.05%,
,May 18 1997,,195.10,,195.10,,195.10,,195.10,,-,,-0.75%,
,May 11 1997,,196.57,,196.57,,196.57,,196.57,,-,,0.28%,
,May 04 1997,,196.02,,196.02,,196.02,,196.02,,-,,0.34%,
,Apr 27 1997,,195.36,,195.36,,195.36,,195.36,,-,,0.62%,
,Apr 20 1997,,194.16,,194.16,,194.16,,194.16,,-,,-0.18%,
,Apr 13 1997,,194.51,,194.51,,194.51,,194.51,,-,,0.38%,
,Apr 06 1997,,193.78,,193.78,,193.78,,193.78,,-,,0.57%,
,Mar 30 1997,,192.69,,192.69,,192.69,,192.69,,-,,-0.34%,
,Mar 23 1997,,193.35,,193.35,,193.35,,193.35,,-,,0.26%,
,Mar 16 1997,,192.85,,192.85,,192.85,,192.85,,-,,-0.51%,
,Mar 09 1997,,193.83,,193.83,,193.83,,193.83,,-,,-0.11%,
,Mar 02 1997,,194.05,,194.05,,194.05,,194.05,,-,,-0.71%,
,Feb 23 1997,,195.44,,195.44,,195.44,,195.44,,-,,0.24%,
,Feb 16 1997,,194.97,,194.97,,194.97,,194.97,,-,,-0.08%,
,Feb 09 1997,,195.13,,195.13,,195.13,,195.13,,-,,0.77%,
,Feb 02 1997,,193.63,,193.63,,193.63,,193.63,,-,,0.41%,
,Jan 26 1997,,192.84,,192.84,,192.84,,192.84,,-,,0.17%,
,Jan 19 1997,,192.51,,192.51,,192.51,,192.51,,-,,-0.13%,
,Jan 12 1997,,192.77,,192.77,,192.77,,192.77,,-,,0.71%,
,Jan 05 1997,,191.41,,191.41,,191.41,,191.41,,-,,0.77%,
,Dec 29 1996,,189.94,,189.94,,189.94,,189.94,,-,,-0.53%,
,Dec 22 1996,,190.96,,190.96,,190.96,,190.96,,-,,0.12%,
,Dec 15 1996,,190.74,,190.74,,190.74,,190.74,,-,,0.76%,
,Dec 08 1996,,189.31,,189.31,,189.31,,189.31,,-,,-0.15%,
,Dec 01 1996,,189.59,,189.59,,189.59,,189.59,,-,,-0.65%,
,Nov 24 1996,,190.83,,190.83,,190.83,,190.83,,-,,0.88%,
,Nov 17 1996,,189.16,,189.16,,189.16,,189.16,,-,,-0.12%,
,Nov 10 1996,,189.38,,188.96,,188.96,,188.50,,-,,0.36%,
,Nov 03 1996,,188.70,,188.70,,188.70,,188.70,,-,,0.46%,
,Oct 27 1996,,187.84,,187.84,,187.84,,187.84,,-,,0.20%,
,Oct 20 1996,,187.46,,187.46,,187.46,,187.46,,-,,-0.20%,
,Oct 13 1996,,187.83,,187.83,,187.83,,187.83,,-,,0.12%,
,Oct 06 1996,,187.60,,187.60,,187.60,,187.60,,-,,0.39%,
,Sep 29 1996,,186.88,,186.88,,186.88,,186.88,,-,,0.25%,
,Sep 22 1996,,186.41,,186.41,,186.41,,186.41,,-,,0.50%,
,Sep 15 1996,,185.49,,185.49,,185.49,,185.49,,-,,0.49%,
,Sep 08 1996,,184.59,,184.59,,184.59,,184.59,,-,,0.66%,
,Sep 01 1996,,183.38,,183.38,,183.38,,183.38,,-,,0.09%,
,Aug 25 1996,,183.21,,183.21,,183.21,,183.21,,-,,0.00%,
,Aug 18 1996,,183.21,,183.21,,183.21,,183.21,,-,,-0.16%,
,Aug 11 1996,,183.50,,183.50,,183.50,,183.50,,-,,0.36%,
,Aug 04 1996,,182.85,,182.85,,182.85,,182.85,,-,,0.37%,
,Jul 28 1996,,182.17,,182.17,,182.17,,182.17,,-,,0.24%,
,Jul 21 1996,,181.73,,181.73,,181.73,,181.73,,-,,0.22%,
,Jul 14 1996,,181.33,,181.33,,181.33,,181.33,,-,,0.74%,
,Jul 07 1996,,180.00,,180.00,,180.00,,180.00,,-,,0.30%,
,Jun 30 1996,,179.46,,179.46,,179.46,,179.46,,-,,0.05%,
,Jun 23 1996,,179.37,,179.37,,179.37,,179.37,,-,,0.26%,
,Jun 16 1996,,178.90,,178.90,,178.90,,178.90,,-,,-0.03%,
,Jun 09 1996,,178.96,,178.96,,178.96,,178.96,,-,,-0.85%,
,Jun 02 1996,,180.49,,180.49,,180.49,,180.49,,-,,0.24%,
,May 26 1996,,180.06,,180.06,,180.06,,180.06,,-,,-0.03%,
,May 19 1996,,180.12,,180.12,,180.12,,180.12,,-,,0.16%,
,May 12 1996,,179.83,,179.83,,179.83,,179.83,,-,,0.36%,
,May 05 1996,,179.18,,179.18,,179.18,,179.18,,-,,0.38%,
,Apr 28 1996,,178.50,,178.50,,178.50,,178.50,,-,,-0.84%,
,Apr 21 1996,,180.01,,180.01,,180.01,,180.01,,-,,0.41%,
,Apr 14 1996,,179.27,,179.27,,179.27,,179.27,,-,,0.76%,
,Apr 07 1996,,177.92,,177.92,,177.92,,177.92,,-,,-0.38%,
,Mar 31 1996,,178.60,,178.60,,178.60,,178.60,,-,,0.48%,
,Mar 24 1996,,177.75,,177.75,,177.75,,177.75,,-,,0.14%,
,Mar 17 1996,,177.51,,177.51,,177.51,,177.51,,-,,0.44%,
,Mar 10 1996,,176.74,,176.74,,176.74,,176.74,,-,,-0.67%,
,Mar 03 1996,,177.93,,177.93,,177.93,,177.93,,-,,0.17%,
,Feb 25 1996,,177.63,,177.63,,177.63,,177.63,,-,,0.05%,
,Feb 18 1996,,177.54,,177.54,,177.54,,177.54,,-,,-0.45%,
,Feb 11 1996,,178.34,,178.34,,178.34,,178.34,,-,,0.20%,
,Feb 04 1996,,177.98,,177.98,,177.98,,177.98,,-,,-0.84%,
,Jan 28 1996,,179.49,,179.93,,179.93,,179.93,,-,,-0.27%,
,Jan 21 1996,,179.97,,179.97,,179.97,,179.97,,-,,-0.39%,
,Jan 14 1996,,180.67,,180.67,,180.67,,180.67,,-,,0.50%,
,Jan 07 1996,,179.77,,179.77,,179.77,,179.77,,-,,0.59%,
,Dec 31 1995,,178.71,,178.71,,178.71,,178.71,,-,,0.49%,
,Dec 24 1995,,177.84,,177.84,,177.84,,177.84,,-,,0.41%,
,Dec 17 1995,,177.11,,177.11,,177.11,,177.11,,-,,-0.24%,
,Dec 10 1995,,177.53,,177.53,,177.53,,177.53,,-,,0.75%,
,Dec 03 1995,,176.21,,176.21,,176.21,,176.21,,-,,-0.06%,
,Nov 26 1995,,176.31,,176.31,,176.31,,176.31,,-,,0.72%,
,Nov 19 1995,,175.05,,175.05,,175.05,,175.05,,-,,0.49%,
,Nov 12 1995,,174.20,,174.20,,174.20,,174.20,,-,,0.28%,
,Nov 05 1995,,173.71,,173.71,,173.71,,173.71,,-,,0.43%,
,Oct 29 1995,,172.97,,172.97,,172.97,,172.97,,-,,0.65%,
,Oct 22 1995,,171.86,,171.86,,171.86,,171.86,,-,,0.11%,
,Oct 15 1995,,171.67,,171.67,,171.67,,171.67,,-,,0.39%,
,Oct 08 1995,,171.00,,171.00,,171.00,,171.00,,-,,0.19%,
,Oct 01 1995,,170.67,,170.67,,170.67,,170.67,,-,,0.52%,
,Sep 24 1995,,169.78,,170.35,,170.35,,170.35,,-,,-0.61%,
,Sep 17 1995,,170.83,,170.83,,170.83,,170.83,,-,,0.12%,
,Sep 10 1995,,170.62,,170.62,,170.62,,170.62,,-,,0.74%,
,Sep 03 1995,,169.37,,169.37,,169.37,,169.37,,-,,0.67%,
,Aug 27 1995,,168.25,,168.25,,168.25,,168.25,,-,,0.10%,
,Aug 20 1995,,168.08,,168.08,,168.08,,168.08,,-,,0.67%,
,Aug 13 1995,,166.96,,166.96,,166.96,,166.96,,-,,-0.36%,
,Aug 06 1995,,167.56,,167.56,,167.56,,167.56,,-,,0.19%,
,Jul 30 1995,,167.24,,167.24,,167.24,,167.24,,-,,0.50%,
,Jul 23 1995,,166.40,,166.40,,166.40,,166.40,,-,,0.61%,
,Jul 16 1995,,165.39,,165.39,,165.39,,165.39,,-,,-0.35%,
,Jul 09 1995,,165.97,,165.97,,165.97,,165.97,,-,,0.07%,
,Jul 02 1995,,165.85,,165.85,,165.85,,165.85,,-,,1.21%,
,Jun 25 1995,,163.86,,163.86,,163.86,,163.86,,-,,-0.84%,
,Jun 18 1995,,165.25,,165.25,,165.25,,165.25,,-,,0.37%,
,Jun 11 1995,,164.64,,164.64,,164.64,,164.64,,-,,-0.54%,
,Jun 04 1995,,165.53,,165.53,,165.53,,165.53,,-,,-0.20%,
,May 28 1995,,165.87,,165.87,,165.87,,165.87,,-,,0.33%,
,May 21 1995,,165.33,,165.33,,165.33,,165.33,,-,,0.92%,
,May 14 1995,,163.82,,163.82,,163.82,,163.82,,-,,0.58%,
,May 07 1995,,162.87,,162.87,,162.87,,162.87,,-,,0.09%,
,Apr 30 1995,,162.72,,162.72,,162.72,,162.72,,-,,0.47%,
,Apr 23 1995,,161.96,,162.17,,161.96,,161.96,,-,,0.48%,
,Apr 16 1995,,161.18,,161.18,,161.18,,161.18,,-,,0.26%,
,Apr 09 1995,,160.76,,160.76,,160.76,,160.76,,-,,-0.04%,
,Apr 02 1995,,160.83,,160.83,,160.83,,160.83,,-,,0.58%,
,Mar 26 1995,,159.90,,159.90,,159.90,,159.90,,-,,0.40%,
,Mar 19 1995,,159.27,,159.27,,159.27,,159.27,,-,,0.43%,
,Mar 12 1995,,158.59,,158.59,,158.59,,158.59,,-,,1.05%,
,Mar 05 1995,,156.94,,156.94,,156.94,,156.94,,-,,0.17%,
,Feb 26 1995,,156.68,,156.68,,156.68,,156.68,,-,,0.31%,
,Feb 19 1995,,156.19,,156.19,,156.19,,156.19,,-,,0.31%,
,Feb 12 1995,,155.71,,155.71,,155.71,,155.71,,-,,-0.08%,
,Feb 05 1995,,155.84,,155.84,,155.84,,155.84,,-,,0.62%,
,Jan 29 1995,,154.88,,154.88,,154.88,,154.88,,-,,-0.04%,
,Jan 22 1995,,154.94,,154.94,,154.94,,154.94,,-,,0.68%,
,Jan 15 1995,,153.90,,153.90,,153.90,,153.90,,-,,0.15%,
,Jan 08 1995,,153.67,,153.67,,153.67,,153.67,,-,,0.94%,
,Jan 01 1995,,152.24,,152.24,,152.24,,152.24,,-,,-0.10%,
,Dec 25 1994,,152.40,,152.40,,152.40,,152.40,,-,,-0.50%,
,Dec 18 1994,,153.17,,153.17,,153.17,,153.17,,-,,0.04%,
,Dec 11 1994,,153.11,,153.11,,153.11,,153.11,,-,,-0.20%,
,Dec 04 1994,,153.42,,153.42,,153.42,,153.42,,-,,-0.29%,
,Nov 27 1994,,153.86,,153.86,,153.86,,153.86,,-,,0.04%,
,Nov 20 1994,,153.80,,153.80,,153.80,,153.80,,-,,0.99%,
,Nov 13 1994,,152.29,,152.29,,152.29,,152.29,,-,,-0.05%,
,Nov 06 1994,,152.36,,152.36,,152.36,,152.36,,-,,0.56%,
,Oct 30 1994,,151.51,,151.51,,151.51,,151.51,,-,,0.25%,
,Oct 23 1994,,151.13,,151.13,,151.13,,151.13,,-,,-0.48%,
,Oct 16 1994,,151.86,,151.86,,151.86,,151.86,,-,,-0.16%,
,Oct 09 1994,,152.10,,152.10,,152.10,,152.10,,-,,1.60%,
,Oct 02 1994,,149.71,,149.71,,149.71,,149.71,,-,,-0.71%,
,Sep 25 1994,,150.78,,150.78,,150.78,,150.78,,-,,0.17%,
,Sep 18 1994,,150.53,,150.53,,150.53,,150.53,,-,,0.05%,
,Sep 11 1994,,150.45,,150.45,,150.45,,150.45,,-,,-0.42%,
,Sep 04 1994,,151.09,,151.09,,151.09,,151.09,,-,,-0.51%,
,Aug 28 1994,,151.86,,151.86,,151.86,,151.86,,-,,0.08%,
,Aug 21 1994,,151.74,,151.74,,151.74,,151.74,,-,,0.06%,
,Aug 14 1994,,151.65,,151.65,,151.65,,151.65,,-,,0.34%,
,Aug 07 1994,,151.14,,151.14,,151.14,,151.14,,-,,-1.56%,
,Jul 31 1994,,153.54,,153.54,,153.54,,153.54,,-,,0.27%,
,Jul 24 1994,,153.12,,153.12,,153.12,,153.12,,-,,-0.42%,
,Jul 17 1994,,153.77,,153.77,,153.77,,153.77,,-,,-0.04%,
,Jul 10 1994,,153.83,,153.83,,153.83,,153.83,,-,,1.29%,
,Jul 03 1994,,151.87,,151.87,,151.87,,151.87,,-,,0.26%,
,Jun 26 1994,,151.48,,151.48,,151.48,,151.48,,-,,0.28%,
,Jun 19 1994,,151.05,,151.05,,151.05,,151.05,,-,,0.14%,
,Jun 12 1994,,150.84,,150.84,,150.84,,150.84,,-,,-0.81%,
,Jun 05 1994,,152.07,,152.07,,152.07,,152.07,,-,,0.82%,
,May 29 1994,,150.83,,150.83,,150.83,,150.83,,-,,-1.08%,
,May 22 1994,,152.47,,152.47,,152.47,,152.47,,-,,-1.12%,
,May 15 1994,,154.20,,154.20,,154.20,,154.20,,-,,0.20%,
,May 08 1994,,153.89,,153.89,,153.89,,153.89,,-,,0.82%,
,May 01 1994,,152.64,,152.64,,152.64,,152.64,,-,,0.20%,
,Apr 24 1994,,152.34,,152.34,,152.34,,152.34,,-,,-0.33%,
,Apr 17 1994,,152.84,,152.84,,152.84,,152.84,,-,,-0.90%,
,Apr 10 1994,,154.23,,154.23,,154.23,,154.23,,-,,-0.05%,
,Apr 03 1994,,154.31,,154.31,,154.31,,154.31,,-,,0.57%,
,Mar 27 1994,,153.44,,153.44,,153.44,,153.44,,-,,0.45%,
,Mar 20 1994,,152.76,,152.76,,152.76,,152.76,,-,,-0.57%,
,Mar 13 1994,,153.64,,153.64,,153.64,,153.64,,-,,0.42%,
,Mar 06 1994,,153.00,,153.00,,153.00,,153.00,,-,,0.24%,
,Feb 27 1994,,152.63,,152.63,,152.63,,152.63,,-,,-0.25%,
,Feb 20 1994,,153.02,,153.02,,153.02,,153.02,,-,,-1.25%,
,Feb 13 1994,,154.96,,154.96,,154.96,,154.96,,-,,-0.23%,
,Feb 06 1994,,155.31,,155.31,,155.31,,155.31,,-,,-0.19%,
,Jan 30 1994,,155.60,,155.60,,155.60,,155.60,,-,,-0.27%,
,Jan 23 1994,,156.02,,156.02,,156.02,,156.02,,-,,-0.06%,
,Jan 16 1994,,156.11,,156.11,,156.11,,156.11,,-,,-0.13%,
,Jan 09 1994,,156.31,,156.31,,156.31,,156.31,,-,,-0.03%,
,Jan 02 1994,,156.35,,156.35,,156.35,,156.35,,-,,0.01%,
,Dec 26 1993,,156.33,,156.33,,156.33,,156.33,,-,,0.37%,
,Dec 19 1993,,155.75,,155.75,,155.75,,155.75,,-,,0.26%,
,Dec 12 1993,,155.34,,155.34,,155.34,,155.34,,-,,-0.08%,
,Dec 05 1993,,155.46,,155.46,,155.46,,155.46,,-,,0.64%,
,Nov 28 1993,,154.47,,154.47,,154.47,,154.47,,-,,0.06%,
,Nov 21 1993,,154.37,,154.37,,154.37,,154.37,,-,,0.04%,
,Nov 14 1993,,154.31,,154.31,,154.31,,154.31,,-,,0.65%,
,Nov 07 1993,,153.31,,153.31,,153.31,,153.31,,-,,0.06%,
,Oct 31 1993,,153.22,,153.22,,153.22,,153.22,,-,,0.14%,
,Oct 24 1993,,153.01,,153.01,,153.01,,153.01,,-,,0.09%,
,Oct 17 1993,,152.88,,152.88,,152.88,,152.88,,-,,0.61%,
,Oct 10 1993,,151.96,,151.96,,151.96,,151.96,,-,,0.41%,
,Oct 03 1993,,151.34,,151.34,,151.34,,151.34,,-,,0.55%,
,Sep 26 1993,,150.51,,150.51,,150.51,,150.51,,-,,0.44%,
,Sep 19 1993,,149.85,,149.85,,149.85,,149.85,,-,,-0.01%,
,Sep 12 1993,,149.87,,149.87,,149.87,,149.87,,-,,0.22%,
,Sep 05 1993,,149.54,,149.54,,149.54,,149.54,,-,,0.04%,
,Aug 29 1993,,149.48,,149.48,,149.48,,149.48,,-,,0.57%,
,Aug 22 1993,,148.64,,148.64,,148.64,,148.64,,-,,0.38%,
,Aug 15 1993,,148.08,,148.08,,148.08,,148.08,,-,,0.11%,
,Aug 08 1993,,147.91,,147.91,,147.91,,147.91,,-,,0.18%,
,Aug 01 1993,,147.65,,147.65,,147.65,,147.65,,-,,0.74%,
,Jul 25 1993,,146.57,,146.57,,146.57,,146.57,,-,,0.21%,
,Jul 18 1993,,146.27,,146.27,,146.27,,146.27,,-,,0.27%,
,Jul 11 1993,,145.88,,145.88,,145.88,,145.88,,-,,0.17%,
,Jul 04 1993,,145.63,,145.63,,145.63,,145.63,,-,,0.61%,
,Jun 27 1993,,144.75,,144.75,,144.75,,144.75,,-,,0.24%,
,Jun 20 1993,,144.41,,144.41,,144.41,,144.41,,-,,0.22%,
,Jun 13 1993,,144.09,,144.09,,144.09,,144.09,,-,,0.50%,
,Jun 06 1993,,143.37,,143.37,,143.37,,143.37,,-,,0.35%,
,May 30 1993,,142.87,,142.87,,142.87,,142.87,,-,,-0.08%,
,May 23 1993,,142.99,,142.99,,142.99,,142.99,,-,,0.18%,
,May 16 1993,,142.74,,142.74,,142.74,,142.74,,-,,-0.63%,
,May 09 1993,,143.64,,143.64,,143.64,,143.64,,-,,0.47%,
,May 02 1993,,142.97,,142.97,,142.97,,142.97,,-,,0.42%,
,Apr 25 1993,,142.37,,142.37,,142.37,,142.37,,-,,-0.63%,
,Apr 18 1993,,143.27,,143.27,,143.27,,143.27,,-,,0.02%,
,Apr 11 1993,,143.24,,143.24,,143.24,,143.24,,-,,0.15%,
,Apr 04 1993,,143.03,,143.03,,143.03,,143.03,,-,,0.83%,
